2026-05-11 15:20:54 | INFO | application.py:277 | start | ReMe Application started
2026-05-11 15:20:54 | INFO | local_file_store.py:461 | clear_all | Cleared all data from LocalFileStore 'memory'
2026-05-11 15:20:54 | INFO | base_file_watcher.py:84 | _initialize_and_watch | Cleared all indexed data on start
2026-05-11 15:20:54 | INFO | base_file_watcher.py:144 | _scan_existing_files | [SCAN_ON_START] Found 2 existing files matching watch criteria
2026-05-11 15:20:54 | INFO | local_file_store.py:461 | clear_all | Cleared all data from LocalFileStore 'memory'
2026-05-11 15:20:54 | INFO | base_file_watcher.py:84 | _initialize_and_watch | Cleared all indexed data on start
2026-05-11 15:20:54 | WARNING | base_file_watcher.py:123 | _scan_existing_files | Watch path does not exist: C:\Users\ADMIN\.qwenpaw\workspaces\default\MEMORY.md
2026-05-11 15:20:54 | WARNING | base_file_watcher.py:123 | _scan_existing_files | Watch path does not exist: C:\Users\ADMIN\.qwenpaw\workspaces\default\memory.md
2026-05-11 15:20:54 | INFO | base_file_watcher.py:148 | _scan_existing_files | [SCAN_ON_START] No existing files found matching watch criteria
2026-05-11 15:20:54 | WARNING | base_file_watcher.py:180 | _watch_loop | Skipping non-existent paths: {'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\default\\MEMORY.md', 'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\default\\memory.md'}
2026-05-11 15:20:54 | INFO | base_file_watcher.py:183 | _watch_loop | Starting watch on valid paths: ['C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\default\\memory']
2026-05-11 15:20:54 | INFO | full_file_watcher.py:66 | _on_changes | delete_file C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\memory.md
2026-05-11 15:20:54 | INFO | full_file_watcher.py:69 | _on_changes | Upserted 1 chunks for C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\memory.md
2026-05-11 15:20:54 | INFO | full_file_watcher.py:78 | _on_changes | File 1 changed: C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\memory.md
2026-05-11 15:21:10 | INFO | full_file_watcher.py:66 | _on_changes | delete_file C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\MEMORY.md
2026-05-11 15:21:10 | INFO | full_file_watcher.py:69 | _on_changes | Upserted 1 chunks for C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\MEMORY.md
2026-05-11 15:21:10 | INFO | full_file_watcher.py:78 | _on_changes | File 1 changed: C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\MEMORY.md
2026-05-11 15:21:10 | INFO | base_file_watcher.py:220 | on_changes | [FullFileWatcher] on_changes: {(<Change.added: 1>, 'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\QwenPaw_QA_Agent_0.2\\memory.md'), (<Change.added: 1>, 'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\QwenPaw_QA_Agent_0.2\\MEMORY.md')}
2026-05-11 15:21:10 | INFO | base_file_watcher.py:146 | _scan_existing_files | [SCAN_ON_START] Added 2 files to memory store
2026-05-11 15:21:10 | INFO | base_file_watcher.py:154 | _scan_existing_files | Found existing file: C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\memory.md, 1 chunks
2026-05-11 15:21:10 | INFO | base_file_watcher.py:154 | _scan_existing_files | Found existing file: C:\Users\ADMIN\.qwenpaw\workspaces\QwenPaw_QA_Agent_0.2\MEMORY.md, 1 chunks
2026-05-11 15:21:10 | INFO | base_file_watcher.py:183 | _watch_loop | Starting watch on valid paths: ['C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\QwenPaw_QA_Agent_0.2\\MEMORY.md', 'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\QwenPaw_QA_Agent_0.2\\memory.md', 'C:\\Users\\ADMIN\\.qwenpaw\\workspaces\\QwenPaw_QA_Agent_0.2\\memory']
